geneID	chromosome	start	stop
DDB0204250	3	5179530	5182820
DDB0204251	3	5184116	5184712
DDB0204252	3	5184891	5185815
DDB0204253	3	5185921	5187873
DDB0204254	3	5188029	5190178
DDB0204255	3	5190838	5192316
DDB0204256	3	5192696	5192926
DDB0204257	3	5193753	5193839
DDB0204258	3	5194980	5198183
DDB0204259	3	5198563	5198803
DDB0204260	3	5199618	5202434
DDB0204261	3	5202725	5203288
DDB0204262	3	5203707	5204497
DDB0204263	3	5205273	5207516
DDB0204264	3	5207708	5207977
DDB0204265	3	5209477	5210068
DDB0204266	3	5210382	5211729
DDB0204267	3	5213213	5217732
DDB0204268	3	5218611	5218733
DDB0204269	3	5219263	5220622
DDB0204270	3	5221597	5221883
DDB0204271	3	5222453	5224309
DDB0204272	3	5224462	5227815
DDB0204273	3	5228745	5229007
DDB0204274	3	5229534	5230992
DDB0204275	3	5231335	5233749
DDB0204276	3	5234775	5235380
DDB0204277	3	5235792	5238555
DDB0204278	3	5239484	5241290
DDB0204279	3	5242109	5243621
DDB0204280	3	5243855	5246663
DDB0204281	3	5246900	5251049
DDB0204282	3	5251296	5253539
DDB0204283	3	5254595	5255780
DDB0204284	3	5256099	5257628
DDB0204285	3	5258693	5259366
DDB0204286	3	5260434	5267061
DDB0204287	3	5268779	5269732
DDB0204288	3	5270343	5271823
DDB0204289	3	5272497	5273612
DDB0204290	3	5274094	5279567
DDB0204291	3	5280113	5281956
DDB0204292	3	5283223	5285041
DDB0204293	3	5285522	5299530
DDB0204294	3	5300228	5301343
DDB0204295	3	5301649	5303718
DDB0204296	3	5304176	5308162
DDB0204297	3	5308947	5310704
DDB0204298	3	5311248	5313206
DDB0204299	3	5317360	5319613
DDB0204300	3	5320291	5321337
DDB0204301	3	5321544	5325291
DDB0204302	3	5325309	5326361
DDB0204303	3	5327289	5330660
DDB0204304	3	5331099	5332363
DDB0204305	3	5332942	5334411
DDB0204306	3	5334969	5335736
DDB0204307	3	5335832	5336303
DDB0204308	3	5336515	5336607
DDB0204309	3	5336659	5337994
DDB0204310	3	5338202	5340892
DDB0204311	3	5341397	5342319
DDB0204312	3	5342508	5342591
DDB0204313	3	5342909	5344384
DDB0204314	3	5344542	5346162
DDB0204315	3	5346814	5347164
DDB0204316	3	5347376	5347657
DDB0204317	3	5347717	5349693
DDB0204318	3	5350070	5352230
DDB0204319	3	5352498	5353962
DDB0204320	3	5354611	5359653
DDB0204321	3	5360319	5361176
DDB0204322	3	5361752	5365075
DDB0204323	3	5365322	5366795
DDB0204324	3	5367660	5369405
DDB0204325	3	5369978	5371945
DDB0204326	3	5372038	5373489
DDB0204327	3	5374004	5375631
DDB0204328	3	5376154	5376619
DDB0204329	3	5377230	5380632
DDB0204330	3	5382097	5382823
DDB0204331	3	5383454	5385765
DDB0204332	3	5385980	5386526
DDB0204333	3	5388220	5389134
DDB0204334	3	5389677	5389844
DDB0204335	3	5390685	5391121
DDB0204336	3	5392397	5392949
DDB0204337	3	5393559	5396304
DDB0204338	3	5396787	5397476
DDB0204339	3	5397681	5397927
DDB0204340	3	5398424	5399124
DDB0204341	3	5399942	5400783
DDB0204342	3	5401011	5401818
DDB0204343	3	5402054	5403151
DDB0204344	3	5403790	5404722
DDB0204345	3	5404961	5405515
DDB0204346	3	5405751	5407293
DDB0204347	3	5407455	5413643
DDB0204348	3	5414887	5418008
DDB0204349	3	5418282	5419451
DDB0204350	3	5419482	5423430
DDB0204351	3	5424805	5425688
DDB0204352	3	5425861	5430153
DDB0204353	3	5430770	5431706
DDB0204354	3	5432077	5433848
DDB0204355	3	5434343	5434420
DDB0204356	3	5434760	5434825
DDB0204357	3	5434971	5435093
DDB0204358	3	5435537	5445763
DDB0204359	3	5446086	5447934
DDB0204360	3	5450139	5451390
DDB0204361	3	5451745	5452137
DDB0204362	3	5452595	5453668
DDB0204363	3	5457184	5458281
DDB0204364	3	5458795	5459001
DDB0204365	3	5459364	5460202
DDB0204366	3	5460681	5466928
DDB0204367	3	5467311	5467568
DDB0204368	3	5469546	5472253
DDB0204369	3	5472495	5473055
DDB0204370	3	5473878	5475207
DDB0204371	3	5475881	5477596
DDB0204372	3	5478138	5478543
DDB0204373	3	5479645	5480427
DDB0204374	3	5481105	5481755
DDB0204375	3	5481929	5483374
DDB0204376	3	5483643	5484826
DDB0204377	3	5484870	5487797
DDB0204378	3	5488464	5489064
DDB0204379	3	5489494	5489799
DDB0204380	3	5489859	5491070
DDB0204381	3	5491419	5492245
DDB0204382	3	5493142	5495063
DDB0204383	3	5495407	5495594
DDB0204384	3	5495986	5496531
DDB0204385	3	5496547	5496984
DDB0204386	3	5497164	5498412
DDB0204387	3	5499090	5499414
DDB0204388	3	5499827	5502846
DDB0204389	3	5503665	5507121
DDB0204390	3	5507759	5508462
DDB0204391	3	5508156	5510836
DDB0204392	3	5511435	5512278
DDB0204393	3	5512426	5514930
DDB0204394	3	5515093	5516425
DDB0204395	3	5516503	5519976
DDB0204396	3	5520145	5520390
DDB0204397	3	5521806	5522375
DDB0204398	3	5522710	5522769
DDB0204399	3	5523923	5524955
DDB0204400	3	5526804	5529415
DDB0204401	3	5530191	5532287
DDB0204402	3	5532789	5533862
DDB0204403	3	5534219	5537851
DDB0204404	3	5538895	5540064
DDB0204405	3	5540427	5543181
DDB0204406	3	5545663	5547723
DDB0204407	3	5548156	5550312
DDB0204408	3	5551912	5552815
DDB0204409	3	5553299	5554333
DDB0204410	3	5554879	5557117
DDB0204411	3	5557575	5560219
DDB0204412	3	5561389	5561856
DDB0204413	3	5561974	5562252
DDB0204414	3	5562377	5563186
DDB0204415	3	5563315	5564474
DDB0204416	3	5564880	5567333
DDB0204417	3	5567687	5568948
DDB0204418	3	5569449	5575845
DDB0204419	3	5575981	5577299
DDB0204420	3	5577729	5578379
DDB0204421	3	5578735	5580216
DDB0204422	3	5581999	5583391
DDB0204423	3	5583936	5585090
DDB0204424	3	5585360	5587907
DDB0204425	3	5588355	5589038
DDB0204426	3	5589178	5594672
DDB0204427	3	5594774	5596694
DDB0204428	3	5597955	5598812
DDB0204429	3	5599503	5600158
DDB0204430	3	5600444	5601121
DDB0204431	3	5601797	5602737
DDB0204432	3	5603088	5607424
DDB0204433	3	5607503	5608709
DDB0204434	3	5609592	5611229
DDB0204435	3	5612045	5612474
DDB0204436	3	5612876	5614241
DDB0204437	3	5614576	5615540
DDB0204438	3	5616357	5616858
DDB0204439	3	5617205	5617942
DDB0204440	3	5618106	5626310
DDB0204441	3	5626433	5630950
DDB0204442	3	5631625	5631959
DDB0204443	3	5632547	5635042
DDB0204444	3	5635449	5636489
DDB0204445	3	5637206	5640035
DDB0204446	3	5640262	5640595
DDB0204447	3	5641187	5641775
DDB0204448	3	5641871	5642734
DDB0204449	3	5643467	5645031
DDB0204450	3	5645493	5646360
DDB0204451	3	5646470	5646529
DDB0204452	3	5646587	5646963
DDB0204453	3	5647461	5647961
DDB0204454	3	5648872	5651816
DDB0204455	3	5652805	5658096
DDB0204456	3	5658191	5658910
DDB0204457	3	5660015	5663385
DDB0204458	3	5663699	5666673
DDB0204459	3	5667286	5667318
DDB0204460	3	5669819	5673305
DDB0204461	3	5674205	5676370
DDB0204462	3	5676508	5676594
DDB0204463	3	5676646	5677462
DDB0204464	3	5677652	5679106
DDB0204465	3	5679566	5680614
DDB0204466	3	5681280	5682042
DDB0204467	3	5682339	5682999
DDB0204468	3	5683314	5685141
DDB0204469	3	5685692	5688482
DDB0204470	3	5690518	5692698
DDB0204471	3	5692904	5693484
DDB0204472	3	5694796	5695295
DDB0204473	3	5696278	5696430
DDB0204474	3	5696616	5697440
DDB0204475	3	5698307	5701054
DDB0204476	3	5701151	5702809
DDB0204477	3	5703268	5703778
DDB0204478	3	5703855	5705460
DDB0204479	3	5705647	5707660
DDB0204480	3	5707943	5710853
DDB0204481	3	5710919	5713811
DDB0204482	3	5713994	5715905
DDB0204483	3	5717813	5719207
DDB0204484	3	5719243	5719543
DDB0204485	3	5719888	5727967
DDB0204486	3	5728899	5731208
DDB0204487	3	5731433	5732450
DDB0204488	3	5733148	5736557
DDB0204489	3	5737400	5739007
DDB0204490	3	5739153	5740485
DDB0204491	3	5741002	5744757
DDB0204492	3	5744808	5745771
DDB0204493	3	5746383	5749787
DDB0204494	3	5749789	5752021
DDB0204495	3	5752818	5753468
DDB0204496	3	5753871	5759698
DDB0204497	3	5762752	5763045
DDB0204498	3	5763953	5767113
DDB0204499	3	5767811	5769267
DDB0204500	3	5769551	5771569
DDB0204501	3	5773072	5775240
DDB0204502	3	5775643	5775990
DDB0204503	3	5776696	5778164
DDB0204504	3	5778537	5779109
DDB0204505	3	5780258	5780636
DDB0204506	3	5780737	5782845
DDB0204507	3	5782972	5785011
DDB0204508	3	5785515	5785595
DDB0204509	3	5786274	5787842
DDB0204510	3	5789037	5789267
DDB0204511	3	5789311	5795239
DDB0204512	3	5796043	5797491
DDB0204513	3	5797751	5799382
DDB0204514	3	5800268	5800771
DDB0204515	3	5801092	5801262
DDB0204516	3	5801316	5801670
DDB0204517	3	5802861	5803063
DDB0204518	3	5803455	5804881
DDB0204519	3	5804972	5807589
DDB0204520	3	5809606	5811243
DDB0204521	3	5811696	5813752
DDB0204522	3	5814405	5814774
DDB0204523	3	5814953	5816745
DDB0204524	3	5817701	5820373
DDB0204525	3	5820652	5821059
DDB0204526	3	5821681	5822595
DDB0204527	3	5822627	5826570
DDB0204528	3	5828704	5830681
DDB0204529	3	5830852	5836841
DDB0204530	3	5837304	5837726
DDB0204531	3	5838415	5839948
DDB0204532	3	5840763	5843852
DDB0204533	3	5845038	5846236
DDB0204534	3	5847685	5850404
DDB0204535	3	5851748	5853199
DDB0204536	3	5854220	5854900
DDB0204537	3	5854948	5856117
DDB0204538	3	5856917	5858035
DDB0204539	3	5859620	5859976
DDB0204540	3	5861021	5861387
DDB0204541	3	5861635	5867183
DDB0204542	3	5867651	5869506
DDB0204543	3	5871273	5872616
DDB0204544	3	5872750	5874177
DDB0204545	3	5874223	5879565
DDB0204546	3	5880323	5880445
DDB0204547	3	5881107	5881361
DDB0204548	3	5881861	5883065
DDB0204549	3	5883181	5885542
DDB0204550	3	5885561	5889539
DDB0204551	3	5889543	5889662
DDB0204552	3	5890107	5892440
DDB0204553	3	5893239	5894216
DDB0204554	3	5894301	5894857
DDB0204555	3	5894939	5897201
DDB0204556	3	5897531	5899335
DDB0204557	3	5900047	5901038
DDB0204558	3	5902666	5903598
DDB0204559	3	5904416	5904772
DDB0204560	3	5905507	5907663
DDB0204561	3	5907739	5908664
DDB0204562	3	5909182	5909463
DDB0204563	3	5909789	5910694
DDB0204564	3	5911359	5912873
DDB0204565	3	5912883	5915051
DDB0204566	3	5915763	5920036
DDB0204567	3	5920329	5920871
DDB0204568	3	5921561	5923565
DDB0204569	3	5924254	5925084
DDB0204570	3	5925919	5928333
DDB0204571	3	5928669	5928779
DDB0204572	3	5929068	5933351
DDB0204573	3	5934010	5934552
DDB0204574	3	5934605	5935590
DDB0204575	3	5935935	5936684
DDB0204576	3	5937743	5938651
DDB0204577	3	5939313	5942177
DDB0204578	3	5942640	5945150
DDB0204579	3	5945256	5946895
DDB0204580	3	5947613	5950399
DDB0204581	3	5950762	5952436
DDB0204582	3	5952834	5953467
DDB0204583	3	5954373	5956823
DDB0204584	3	5957200	5958559
DDB0204585	3	5962442	5964288
DDB0204586	3	5964573	5965840
DDB0204587	3	5966410	5966926
DDB0204588	3	5967047	5970317
DDB0204589	3	5971137	5971544
DDB0204590	3	5971875	5973197
DDB0204591	3	5973799	5977957
DDB0204592	3	5978825	5978956
DDB0204593	3	5980898	5982508
DDB0204594	3	5983568	5985650
DDB0204595	3	5985786	5987207
DDB0204596	3	5987294	5987581
DDB0204597	3	5988030	5990491
DDB0204598	3	5990817	5994986
DDB0204599	3	5996257	5997279
DDB0204600	3	5997417	5997854
DDB0204601	3	5998380	5998894
DDB0204602	3	6000479	6001654
DDB0204603	3	6002593	6004149
DDB0204604	3	6004160	6006880
DDB0204605	3	6006971	6009014
DDB0204606	3	6009939	6012873
DDB0204607	3	6013048	6013644
DDB0204608	3	6014388	6015029
DDB0204609	3	6016107	6020207
DDB0204610	3	6021594	6022259
DDB0204611	3	6023229	6027876
DDB0204612	3	6029874	6030974
DDB0204613	3	6031065	6031142
DDB0204614	3	6032927	6034527
DDB0204615	3	6035051	6035430
DDB0204616	3	6036542	6041677
DDB0204617	3	6042401	6044848
DDB0204618	3	6046302	6047780
DDB0204619	3	6047969	6048312
DDB0204620	3	6049009	6049419
DDB0204621	3	6049569	6050618
DDB0204622	3	6051530	6053501
DDB0204623	3	6054423	6058386
DDB0204624	3	6058754	6062557
DDB0204625	3	6062927	6065459
DDB0204626	3	6065648	6066019
DDB0204627	3	6066426	6066668
DDB0204628	3	6066999	6067506
DDB0204629	3	6068220	6070310
DDB0204630	3	6070852	6074176
DDB0204631	3	6074762	6074983
DDB0204632	3	6076608	6077987
DDB0204633	3	6080159	6081251
DDB0204634	3	6081940	6082734
DDB0204635	3	6083297	6084581
DDB0204636	3	6085527	6085715
DDB0204637	3	6086795	6088792
DDB0204638	3	6089327	6091135
DDB0204639	3	6093891	6094968
DDB0204640	3	6095380	6097708
DDB0204641	3	6099599	6101422
DDB0204642	3	6101554	6106005
DDB0204643	3	6106814	6108607
DDB0204644	3	6109119	6109883
DDB0204645	3	6110054	6111177
DDB0204646	3	6111540	6112755
DDB0204647	3	6112827	6113792
DDB0204648	3	6116118	6116183
DDB0204649	3	6117256	6117474
DDB0204650	3	6118080	6118457
DDB0204651	3	6118635	6119198
DDB0204652	3	6120137	6120340
DDB0204653	3	6121225	6122415
DDB0204654	3	6122582	6123469
DDB0204655	3	6123886	6125059
DDB0204656	3	6126786	6127256
DDB0204657	3	6127335	6129903
DDB0204658	3	6130726	6130976
DDB0204659	3	6131223	6138612
DDB0204660	3	6140138	6140608
DDB0204661	3	6141757	6142118
DDB0204662	3	6142338	6143859
DDB0204663	3	6144499	6146102
DDB0204664	3	6146239	6147771
DDB0204665	3	6147853	6149076
DDB0204666	3	6149907	6150752
DDB0204667	3	6153453	6159560
DDB0204668	3	6159878	6161585
DDB0204669	3	6162305	6164368
DDB0204670	3	6164897	6167399
DDB0204671	3	6168371	6171193
DDB0204672	3	6172207	6174971
DDB0204673	3	6175302	6178367
DDB0204674	3	6178657	6179777
DDB0204675	3	6179862	6181380
DDB0204676	3	6181541	6181603
DDB0204677	3	6182065	6182208
DDB0204678	3	6182344	6182884
DDB0204679	3	6183449	6183494
DDB0204680	3	6184460	6184534
DDB0204681	3	6187860	6189042
DDB0204682	3	6189553	6190104
DDB0204683	3	6190662	6191522
DDB0204684	3	6191686	6192636
DDB0204685	3	6193387	6193449
DDB0204686	3	6193734	6195617
DDB0204687	3	6196363	6196890
DDB0204688	3	6196939	6198081
DDB0204689	3	6198193	6201293
DDB0204690	3	6202130	6204471
DDB0204691	3	6204548	6206134
DDB0204692	3	6207071	6208684
DDB0204693	3	6208808	6215358
DDB0204694	3	6215544	6216119
DDB0204695	3	6216692	6218233
DDB0204696	3	6219017	6220319
DDB0204697	3	6220374	6223871
DDB0204698	3	6224921	6226910
DDB0204699	3	6227040	6230127
DDB0204700	3	6230770	6231306
DDB0204701	3	6231439	6232305
DDB0204702	3	6233747	6233782
DDB0204703	3	6234842	6237718
DDB0204704	3	6237892	6241845
DDB0204705	3	6242270	6244177
DDB0204706	3	6244216	6244999
DDB0204707	3	6245399	6247337
DDB0204708	3	6247486	6247766
DDB0204709	3	6248061	6254456
DDB0204710	3	6254664	6256085
DDB0204711	3	6258203	6260721
DDB0204712	3	6261401	6263180
DDB0204713	3	6263293	6265141
DDB0204714	3	6266464	6268428
DDB0204715	3	6269284	6269314
DDB0204716	3	6271585	6271669
DDB0204717	3	6272258	6272353
DDB0204718	3	6274281	6276721
DDB0204719	3	6277015	6278283
DDB0204720	3	6278448	6279231
DDB0204721	3	6280333	6280735
DDB0204722	3	6281110	6281496
DDB0204723	3	6282724	6285708
DDB0204724	3	6285853	6287367
DDB0204725	3	6288364	6294260
DDB0204726	3	6294616	6295536
DDB0204727	3	6295923	6297090
DDB0204728	3	6297553	6298358
DDB0204729	3	6298694	6299068
DDB0204730	3	6299478	6302396
DDB0204731	3	6302793	6305603
DDB0204732	3	6306345	6309296
DDB0204733	3	6310463	6313135
DDB0204734	3	6313539	6314041
DDB0204735	3	6314192	6314731
DDB0204736	3	6315034	6315966
DDB0204737	3	6316192	6318567
DDB0204738	3	6319032	6323603
DDB0204739	3	6324100	6324328
DDB0204740	3	6325632	6329439
DDB0204741	3	6329725	6335449
DDB0204742	3	6336579	6338033
DDB0204743	3	6338497	6339825
DDB0204744	3	6340640	6341670
DDB0204745	3	6342696	6344033
DDB0204746	3	6344896	6345928
DDB0204747	3	6346540	6347207
DDB0204748	3	6347256	6347407
DDB0204749	3	6347656	6348224
DDB0204750	3	6349203	6350327
DDB0204751	3	6350495	6352816
DDB0204752	3	6353655	6355295
DDB0185264	4	2480	2854
DDB0185265	4	5136	7067
DDB0185266	4	8220	11101
DDB0185267	4	12041	14601
DDB0185268	4	14739	15925
DDB0185269	4	16781	18232
DDB0185270	4	18666	19193
DDB0185271	4	19662	21274
DDB0185272	4	21369	22940
DDB0185273	4	23592	26045
DDB0185274	4	27277	27760
DDB0185275	4	27837	30589
DDB0185276	4	30733	32949
DDB0185277	4	33400	36328
DDB0185278	4	37565	40834
DDB0185279	4	41278	43274
DDB0185280	4	44091	44587
DDB0185281	4	44696	46743
DDB0185282	4	47061	47402
DDB0185283	4	48254	49371
DDB0185284	4	49719	49925
DDB0185285	4	50562	55272
DDB0185286	4	55381	57187
DDB0185287	4	58772	64135
DDB0185288	4	65462	66226
DDB0185289	4	66393	67496
DDB0185290	4	67719	68750
DDB0185291	4	69203	70444
DDB0185292	4	70534	72162
DDB0185293	4	72615	75100
DDB0185294	4	75785	77500
DDB0185295	4	79035	80135
DDB0185296	4	80262	83339
DDB0185297	4	84480	88427
DDB0185298	4	89311	97034
DDB0185299	4	97144	98114
DDB0185300	4	98304	100049
DDB0185301	4	100352	103099
DDB0185302	4	103905	104639
DDB0185303	4	105504	106918
DDB0185304	4	107359	108378
DDB0185305	4	108529	109870
DDB0185306	4	111760	112836
DDB0185307	4	113792	114625
DDB0185308	4	117061	119937
DDB0185309	4	120840	120938
DDB0185310	4	121071	123628
DDB0185311	4	124807	130022
DDB0185312	4	130231	132051
DDB0185313	4	133300	136213
DDB0185314	4	136860	137042
DDB0185315	4	137117	137416
DDB0185316	4	137503	137886
DDB0185317	4	138208	140476
DDB0185318	4	140755	142920
DDB0185319	4	144249	145836
DDB0185320	4	146003	148511
DDB0185321	4	148930	149427
DDB0185322	4	150118	157457
DDB0185323	4	157695	158277
DDB0185324	4	158823	159029
DDB0185325	4	159092	160534
DDB0185326	4	161222	163897
DDB0185327	4	164072	164479
DDB0185328	4	164710	166075
DDB0185329	4	167003	167680
DDB0185330	4	168496	168852
DDB0185331	4	168906	171467
DDB0185332	4	171645	171915
DDB0185333	4	172003	172544
DDB0185334	4	172800	173400
DDB0185335	4	174013	175142
DDB0185336	4	175223	177621
DDB0185337	4	178260	178601
DDB0185338	4	178825	180975
DDB0185339	4	181441	183820
DDB0185340	4	185281	186783
DDB0185341	4	187491	188755
DDB0185342	4	189661	190670
DDB0185343	4	191742	193669
DDB0185344	4	193808	195504
DDB0185345	4	195755	196503
DDB0185346	4	196707	199053
DDB0185347	4	201074	202962
DDB0185348	4	203143	204576
DDB0185349	4	204750	206138
DDB0185350	4	206443	207786
DDB0185351	4	208257	210107
DDB0185352	4	211708	211776
DDB0185353	4	212618	214031
DDB0185354	4	215140	221517
DDB0185355	4	221757	222094
DDB0185356	4	223354	232782
DDB0185357	4	233735	234394
DDB0185358	4	235208	236856
DDB0185359	4	237875	239309
DDB0185360	4	239645	244558
DDB0185361	4	245443	251010
DDB0185362	4	252532	252894
DDB0185363	4	253007	253303
DDB0185364	4	253566	254849
DDB0185365	4	255998	259080
DDB0185366	4	259240	261322
DDB0185367	4	261752	262414
DDB0185368	4	262481	264685
DDB0185369	4	265093	266401
DDB0185370	4	267956	271845
DDB0185371	4	273124	274260
DDB0185372	4	274758	276465
DDB0185373	4	276547	276799
DDB0185374	4	277340	278004
DDB0185375	4	279798	281591
DDB0185376	4	281859	283390
DDB0185377	4	284854	287785
DDB0185378	4	288396	288731
DDB0185379	4	289308	293091
DDB0185380	4	294138	295194
DDB0185381	4	296408	297604
DDB0185382	4	298037	299808
DDB0185383	4	300661	302789
DDB0185384	4	302881	303285
DDB0185385	4	304754	305974
DDB0185386	4	306245	306322
DDB0185387	4	306747	306751
DDB0185388	4	309320	311657
DDB0185389	4	312190	313074
DDB0185390	4	313534	313920
DDB0185391	4	315476	315787
DDB0185392	4	316296	318198
DDB0185393	4	318471	318876
DDB0185394	4	318982	320364
DDB0185395	4	320660	322056
DDB0185396	4	322437	324256
DDB0185397	4	326376	326591
DDB0185398	4	327919	328845
DDB0185399	4	329999	333642
DDB0185400	4	333708	334142
DDB0185401	4	334287	337470
DDB0185402	4	337645	340044
DDB0185403	4	341527	342793
DDB0185404	4	343560	344001
DDB0185405	4	345636	353304
DDB0185406	4	354470	356164
DDB0185407	4	356227	357297
DDB0185408	4	357948	359660
DDB0185409	4	360353	363726
DDB0185410	4	364420	366340
DDB0185411	4	366888	368855
DDB0185412	4	368981	369952
DDB0185413	4	371454	373231
DDB0185414	4	373573	374611
DDB0185415	4	374987	375943
DDB0185416	4	376608	379517
DDB0185417	4	384217	388176
DDB0185418	4	388374	390143
DDB0185419	4	390533	391892
DDB0185420	4	392411	394926
DDB0185421	4	395856	397105
DDB0185422	4	397962	400577
DDB0185423	4	401228	401993
DDB0185424	4	402259	403245
DDB0185425	4	403383	403598
DDB0185426	4	403864	405022
DDB0185427	4	406091	407167
DDB0185428	4	407330	408589
DDB0185429	4	409358	411549
DDB0185430	4	412547	415236
DDB0185431	4	415598	417092
DDB0185432	4	417988	422355
DDB0185433	4	422716	424200
DDB0185434	4	424595	426772
DDB0185435	4	426977	428068
DDB0185436	4	428452	429409
DDB0185437	4	430165	430788
DDB0185438	4	431777	434376
DDB0185439	4	434714	436615
DDB0185440	4	437198	437344
DDB0185441	4	437411	439227
DDB0185442	4	439493	441875
DDB0185443	4	442433	445609
DDB0185444	4	446588	449228
DDB0185445	4	451383	454962
DDB0185446	4	456602	458005
DDB0185447	4	458163	459833
DDB0185448	4	460656	467137
DDB0185449	4	468035	470387
DDB0185450	4	470657	471697
DDB0185451	4	472312	472776
DDB0185452	4	472865	474406
DDB0185453	4	475177	477215
DDB0185454	4	477425	480107
DDB0185455	4	481523	484148
DDB0185456	4	484463	487225
DDB0185457	4	487298	489160
DDB0185458	4	490099	494204
DDB0185459	4	497439	500966
DDB0185460	4	501303	503077
DDB0185461	4	505403	506673
DDB0185462	4	508108	515885
DDB0185463	4	516198	516371
DDB0185464	4	516926	520839
DDB0185465	4	522473	526294
DDB0185466	4	526692	529830
DDB0185467	4	530133	531689
DDB0185468	4	531975	534560
DDB0185469	4	535995	537459
DDB0185470	4	537523	541162
DDB0185471	4	541972	542961
DDB0185472	4	543487	543709
DDB0185473	4	544244	544738
DDB0185474	4	545042	551613
DDB0185475	4	552278	558093
DDB0185476	4	558190	559787
DDB0185477	4	560017	560524
DDB0185478	4	561403	561560
DDB0185479	4	563112	563402
DDB0185480	4	564078	564360
DDB0185481	4	564983	567739
DDB0185482	4	568037	568540
DDB0185483	4	569047	571608
DDB0185484	4	571941	573334
DDB0185485	4	573848	576088
DDB0185486	4	576356	577828
DDB0185487	4	578131	589940
DDB0185488	4	590342	591709
DDB0185489	4	592296	593971
DDB0185490	4	595888	596444
DDB0185491	4	596845	601451
DDB0185492	4	606712	608238
DDB0185493	4	609234	610145
DDB0185494	4	610487	611361
DDB0185495	4	612057	612749
DDB0185496	4	614181	615444
DDB0185497	4	615559	618942
DDB0185498	4	619771	620204
DDB0185499	4	621468	621736
DDB0185500	4	622395	622671
DDB0185501	4	623287	623559
DDB0185502	4	624088	624368
DDB0185503	4	625005	625265
DDB0185504	4	625883	626139
DDB0185505	4	626754	627010
DDB0185506	4	627633	627889
DDB0185507	4	628485	628739
DDB0185508	4	629373	629625
DDB0185509	4	630215	630474
DDB0185510	4	631099	631360
DDB0185511	4	631826	636403
DDB0185512	4	636475	640235
DDB0185513	4	641059	644527
DDB0185514	4	645420	649325
DDB0185515	4	649436	650275
DDB0185516	4	650589	651142
DDB0185517	4	651494	653085
DDB0185518	4	654088	654834
DDB0185519	4	655703	656562
DDB0185520	4	657297	658889
DDB0185521	4	659325	660409
DDB0185522	4	660863	663925
DDB0185523	4	664069	665250
DDB0185524	4	665476	666982
DDB0185525	4	667213	669460
DDB0185526	4	669527	669862
DDB0185527	4	670087	671868
DDB0185528	4	673683	675248
DDB0185529	4	682789	683355
DDB0185530	4	684229	685041
DDB0185531	4	685288	686526
DDB0185532	4	687393	688360
DDB0185533	4	688840	689312
DDB0185534	4	690027	690221
DDB0185535	4	691120	691293
DDB0185536	4	691504	691775
DDB0185537	4	692985	693362
DDB0185538	4	693565	694025
DDB0185539	4	695260	695703
DDB0185540	4	696207	702645
DDB0185541	4	704632	706416
DDB0185542	4	707673	711221
DDB0185543	4	711804	719030
DDB0185544	4	719165	721513
DDB0185545	4	721812	724331
DDB0185546	4	724910	726281
DDB0185547	4	726789	729914
DDB0185548	4	731046	733111
DDB0185549	4	734193	735655
DDB0185550	4	741362	748225
DDB0185551	4	749163	750006
DDB0185552	4	750169	752407
DDB0185553	4	752898	755870
DDB0185554	4	758231	758890
DDB0185555	4	759193	760250
DDB0185556	4	761147	761563
DDB0185557	4	762171	763055
DDB0185558	4	763550	767589
DDB0185559	4	768105	773236
DDB0185560	4	773617	773823
DDB0185561	4	774052	778330
DDB0185562	4	778953	782456
DDB0185563	4	782893	784375
DDB0185564	4	785660	787627
DDB0185565	4	787951	788599
DDB0185566	4	788654	789223
DDB0185567	4	789693	790916
DDB0185568	4	790986	791111
DDB0185569	4	791442	794560
DDB0185570	4	794869	795568
DDB0185571	4	795745	798055
DDB0185572	4	798238	804479
DDB0185573	4	805705	807782
DDB0185574	4	808029	808613
DDB0185575	4	809520	809837
DDB0185576	4	812203	812594
DDB0185577	4	813454	814359
DDB0185578	4	814505	818016
DDB0185579	4	820052	821464
DDB0185580	4	821625	823510
DDB0185581	4	824332	824427
DDB0185582	4	826071	830880
DDB0185583	4	831783	835070
DDB0185584	4	835323	839092
DDB0185585	4	840224	841090
DDB0185586	4	841501	842980
DDB0185587	4	843344	844975
DDB0185588	4	846180	847116
DDB0185589	4	847192	848875
DDB0185590	4	849261	850551
DDB0185591	4	850889	852583
DDB0185592	4	852926	853151
DDB0185593	4	853494	853681
DDB0185594	4	854269	854500
DDB0185595	4	855434	856043
DDB0185596	4	856961	857570
DDB0185597	4	859347	859931
DDB0185598	4	861075	861137
DDB0185599	4	861803	863195
DDB0185600	4	864686	865073
DDB0185601	4	866461	868011
DDB0185602	4	868233	868950
DDB0185603	4	870493	872164
DDB0185604	4	872702	875698
DDB0185605	4	875918	878474
DDB0185606	4	879589	882164
DDB0185607	4	883041	884564
DDB0185608	4	884956	886234
DDB0185609	4	887179	887337
DDB0185610	4	887436	895119
DDB0185611	4	895729	895908
DDB0185612	4	896554	896718
DDB0185613	4	896928	899199
DDB0185614	4	900809	902005
DDB0185615	4	903090	903317
DDB0185616	4	903845	906453
DDB0185617	4	907053	909933
DDB0185618	4	910625	910948
DDB0185619	4	911335	911831
DDB0185620	4	912589	914274
DDB0185621	4	917605	920773
DDB0185622	4	921585	922466
DDB0185623	4	922685	924359
DDB0185624	4	924713	925881
DDB0185625	4	926571	930225
